	Image_name	name	value
117	Blur-Tools/flash1.jpg	hand tool	0.9274598360061646
118	Blur-Tools/flash1.jpg	technology	0.9269981980323792
119	Blur-Tools/flash1.jpg	individual	0.9092293381690979
120	Blur-Tools/flash2.jpg	no person	0.9923644065856934
121	Blur-Tools/flash2.jpg	steel	0.9839882850646973
122	Blur-Tools/flash2.jpg	isolated	0.9680835008621216
123	Blur-Tools/flash2.jpg	tool	0.9677702784538269
124	Blur-Tools/flash2.jpg	equipment	0.9604045748710632
125	Blur-Tools/flash2.jpg	carpentry	0.958528459072113
126	Blur-Tools/flash2.jpg	handle	0.9458008408546448
127	Blur-Tools/flash2.jpg	iron	0.9359081983566284
128	Blur-Tools/flash2.jpg	desktop	0.9330998063087463
129	Blur-Tools/flash2.jpg	stainless steel	0.9237617254257202
130	Blur-Tools/flash2.jpg	sharp	0.9223977327346802
131	Blur-Tools/flash2.jpg	industry	0.9142897129058838
132	Blur-Tools/flash2.jpg	metallic	0.906806230545044
133	Blur-Tools/flash2.jpg	chrome	0.9028059244155884
134	Blur-Tools/flash2.jpg	hand tool	0.8808625936508179
135	Blur-Tools/flash2.jpg	glazed	0.8803925514221191
136	Blur-Tools/flash2.jpg	offense	0.8700612783432007
137	Blur-Tools/flash2.jpg	closeup	0.8647358417510986
138	Blur-Tools/flash2.jpg	knife	0.8500099182128906
139	Blur-Tools/flash2.jpg	force	0.8474395871162415
140	Blur-Tools/flash3.jpg	people	0.9712773561477661
141	Blur-Tools/flash3.jpg	art	0.9456185698509216
142	Blur-Tools/flash3.jpg	sky	0.9247808456420898
143	Blur-Tools/flash3.jpg	abstract	0.9213297367095947
144	Blur-Tools/flash3.jpg	reflection	0.9186121821403503
145	Blur-Tools/flash3.jpg	sun	0.9145135879516602
146	Blur-Tools/flash3.jpg	light	0.9090818166732788
147	Blur-Tools/flash3.jpg	man	0.8908573985099792
148	Blur-Tools/flash3.jpg	no person	0.890056312084198
149	Blur-Tools/flash3.jpg	shadow	0.8810181617736816
150	Blur-Tools/flash3.jpg	one	0.8790009617805481
151	Blur-Tools/flash3.jpg	sunset	0.8769490122795105
152	Blur-Tools/flash3.jpg	portrait	0.8763212561607361
153	Blur-Tools/flash3.jpg	blur	0.8725507259368896
154	Blur-Tools/flash3.jpg	landscape	0.863477349281311
155	Blur-Tools/flash3.jpg	insubstantial	0.8472801446914673
156	Blur-Tools/flash3.jpg	beach	0.824228823184967
157	Blur-Tools/flash3.jpg	dark	0.8239301443099976
158	Blur-Tools/flash3.jpg	travel	0.8062714338302612
159	Blur-Tools/flash3.jpg	street	0.7967287302017212
160	Blur-Tools/flash4.jpg	steel	0.9955887794494629
161	Blur-Tools/flash4.jpg	no person	0.9912287592887878
162	Blur-Tools/flash4.jpg	equipment	0.9907287359237671
163	Blur-Tools/flash4.jpg	sharp	0.9877945184707642
164	Blur-Tools/flash4.jpg	isolated	0.987646222114563
165	Blur-Tools/flash4.jpg	tool	0.9860841035842896
166	Blur-Tools/flash4.jpg	handle	0.9751732349395752
167	Blur-Tools/flash4.jpg	glazed	0.9747393131256104
168	Blur-Tools/flash4.jpg	hand tool	0.9734206795692444
169	Blur-Tools/flash4.jpg	plastic	0.9710057973861694
170	Blur-Tools/flash4.jpg	chrome	0.9690392017364502
171	Blur-Tools/flash4.jpg	instrument	0.9639288187026978
172	Blur-Tools/flash4.jpg	iron	0.9596843719482422
173	Blur-Tools/flash4.jpg	stainless steel	0.946945071220398
174	Blur-Tools/flash4.jpg	metallic	0.9403648376464844
175	Blur-Tools/flash4.jpg	knife blade	0.9205132126808167
176	Blur-Tools/flash4.jpg	industry	0.8953430652618408
177	Blur-Tools/flash4.jpg	carpentry	0.8936189413070679
178	Blur-Tools/flash4.jpg	wood	0.8841147422790527
179	Blur-Tools/flash4.jpg	desktop	0.8782622218132019
180	Blur-Tools/flash5.jpg	isolated	0.9838707447052002
181	Blur-Tools/flash5.jpg	equipment	0.9692368507385254
182	Blur-Tools/flash5.jpg	plastic	0.9629256129264832
183	Blur-Tools/flash5.jpg	desktop	0.950069785118103
184	Blur-Tools/flash5.jpg	technology	0.9421612024307251
185	Blur-Tools/flash5.jpg	no person	0.8802651762962341
186	Blur-Tools/flash5.jpg	closeup	0.8785226345062256
187	Blur-Tools/flash5.jpg	glazed	0.8780664205551147
188	Blur-Tools/flash5.jpg	image	0.8776466846466064
189	Blur-Tools/flash5.jpg	battery	0.8698156476020813
190	Blur-Tools/flash5.jpg	electricity	0.8691060543060303
191	Blur-Tools/flash5.jpg	accessory	0.8605624437332153
192	Blur-Tools/flash5.jpg	tool	0.8588006496429443
193	Blur-Tools/flash5.jpg	button	0.8511619567871094
194	Blur-Tools/flash5.jpg	remote control	0.832756519317627
195	Blur-Tools/flash5.jpg	instrument	0.8226754665374756
196	Blur-Tools/flash5.jpg	design	0.8174530267715454
197	Blur-Tools/flash5.jpg	sound	0.8170820474624634
198	Blur-Tools/flash5.jpg	device	0.8067865371704102
199	Blur-Tools/flash5.jpg	individual	0.7899000644683838
200	Blur-Tools/hammer1.jpg	equipment	0.9699143171310425
201	Blur-Tools/hammer1.jpg	wood	0.9684485793113708
202	Blur-Tools/hammer1.jpg	sharp	0.9578744173049927
203	Blur-Tools/hammer1.jpg	isolated	0.9552059173583984
204	Blur-Tools/hammer1.jpg	steel	0.9387044906616211
205	Blur-Tools/hammer1.jpg	no person	0.9359913468360901
206	Blur-Tools/hammer1.jpg	show	0.9256280064582825
207	Blur-Tools/hammer1.jpg	handle	0.925507664680481
208	Blur-Tools/hammer1.jpg	tool	0.9235422611236572
209	Blur-Tools/hammer1.jpg	disjunct	0.9202730655670166
210	Blur-Tools/hammer1.jpg	hammer	0.8916299343109131
211	Blur-Tools/hammer1.jpg	plastic	0.8635047674179077
212	Blur-Tools/hammer1.jpg	danger	0.8389233350753784
213	Blur-Tools/hammer1.jpg	desktop	0.8335636854171753
214	Blur-Tools/hammer1.jpg	glazed	0.8298476934432983
215	Blur-Tools/hammer1.jpg	symbol	0.8291027545928955
216	Blur-Tools/hammer1.jpg	ink	0.8231210112571716
217	Blur-Tools/hammer1.jpg	hand tool	0.8179049491882324
218	Blur-Tools/hammer1.jpg	design	0.8086039423942566
219	Blur-Tools/hammer1.jpg	illustration	0.8054678440093994
220	Blur-Tools/hammer2.jpg	equipment	0.9867969155311584
221	Blur-Tools/hammer2.jpg	tool	0.9631157517433167
222	Blur-Tools/hammer2.jpg	isolated	0.9538910388946533
223	Blur-Tools/hammer2.jpg	no person	0.952660083770752
224	Blur-Tools/hammer2.jpg	steel	0.9402960538864136
225	Blur-Tools/hammer2.jpg	handle	0.9133639335632324
226	Blur-Tools/hammer2.jpg	improvement	0.8982142210006714
227	Blur-Tools/hammer2.jpg	desktop	0.8959400653839111
228	Blur-Tools/hammer2.jpg	industry	0.8928548097610474
229	Blur-Tools/hammer2.jpg	tooling	0.8672164082527161
230	Blur-Tools/hammer2.jpg	instrument	0.8561369776725769
231	Blur-Tools/hammer2.jpg	plastic	0.8411998748779297
232	Blur-Tools/hammer2.jpg	technology	0.8214348554611206
233	Blur-Tools/hammer2.jpg	family	0.8203941583633423
234	Blur-Tools/hammer2.jpg	glazed	0.8126360177993774
235	Blur-Tools/hammer2.jpg	carpentry	0.8097805976867676
236	Blur-Tools/hammer2.jpg	sharp	0.8036494255065918
237	Blur-Tools/hammer2.jpg	ink	0.7960082292556763
238	Blur-Tools/hammer2.jpg	hammer	0.7878133058547974
239	Blur-Tools/hammer2.jpg	work	0.7827383279800415
240	Blur-Tools/hammer3.jpg	steel	0.9937971830368042
241	Blur-Tools/hammer3.jpg	isolated	0.9913429021835327
242	Blur-Tools/hammer3.jpg	equipment	0.985060453414917
243	Blur-Tools/hammer3.jpg	tool	0.9838138818740845
244	Blur-Tools/hammer3.jpg	handle	0.9768619537353516
245	Blur-Tools/hammer3.jpg	repair	0.974349856376648
246	Blur-Tools/hammer3.jpg	no person	0.9656396508216858
247	Blur-Tools/hammer3.jpg	screwdriver	0.9655604958534241
248	Blur-Tools/hammer3.jpg	sharp	0.9636431932449341
249	Blur-Tools/hammer3.jpg	industry	0.9596269130706787
250	Blur-Tools/hammer3.jpg	expression	0.9469555020332336
251	Blur-Tools/hammer3.jpg	carpentry	0.944902777671814
252	Blur-Tools/hammer3.jpg	hammer	0.9361201524734497
253	Blur-Tools/hammer3.jpg	disjunct	0.9294033050537109
254	Blur-Tools/hammer3.jpg	power	0.9281623363494873
255	Blur-Tools/hammer3.jpg	glazed	0.9241936206817627
256	Blur-Tools/hammer3.jpg	screw	0.9208018779754639
257	Blur-Tools/hammer3.jpg	plastic	0.9202170372009277
258	Blur-Tools/hammer3.jpg	chrome	0.9091640710830688
259	Blur-Tools/hammer3.jpg	safety	0.9067169427871704
260	Blur-Tools/hammer4.jpg	equipment	0.9813146591186523
261	Blur-Tools/hammer4.jpg	wood	0.9752516746520996
262	Blur-Tools/hammer4.jpg	handle	0.9705168604850769
263	Blur-Tools/hammer4.jpg	sharp	0.9704523086547852
264	Blur-Tools/hammer4.jpg	isolated	0.9700477719306946
265	Blur-Tools/hammer4.jpg	disjunct	0.9687878489494324
266	Blur-Tools/hammer4.jpg	steel	0.9662240743637085
267	Blur-Tools/hammer4.jpg	tool	0.9590532779693604
268	Blur-Tools/hammer4.jpg	hand tool	0.941583514213562
269	Blur-Tools/hammer4.jpg	stranded	0.9264847636222839
270	Blur-Tools/hammer4.jpg	show	0.9227819442749023
271	Blur-Tools/hammer4.jpg	desktop	0.9069439172744751
272	Blur-Tools/hammer4.jpg	industry	0.8893101215362549
273	Blur-Tools/hammer4.jpg	no person	0.882689356803894
274	Blur-Tools/hammer4.jpg	glazed	0.8768557906150818
275	Blur-Tools/hammer4.jpg	knife blade	0.8673555850982666
276	Blur-Tools/hammer4.jpg	carpentry	0.8646582365036011
277	Blur-Tools/hammer4.jpg	instrument	0.8602041006088257
278	Blur-Tools/hammer4.jpg	plastic	0.8592026233673096
279	Blur-Tools/hammer4.jpg	hammer	0.8463550806045532
280	Blur-Tools/hammer5.jpg	equipment	0.974453330039978
281	Blur-Tools/hammer5.jpg	isolated	0.9681416749954224
282	Blur-Tools/hammer5.jpg	steel	0.967756450176239
283	Blur-Tools/hammer5.jpg	no person	0.9648605585098267
284	Blur-Tools/hammer5.jpg	carpentry	0.959182858467102
285	Blur-Tools/hammer5.jpg	hand tool	0.9477084875106812
286	Blur-Tools/hammer5.jpg	sharp	0.9462034702301025
287	Blur-Tools/hammer5.jpg	wood	0.9436625242233276
288	Blur-Tools/hammer5.jpg	handle	0.928718090057373
289	Blur-Tools/hammer5.jpg	tool	0.9278644323348999
290	Blur-Tools/hammer5.jpg	disjunct	0.8924416303634644
291	Blur-Tools/hammer5.jpg	instrument	0.8742374181747437
292	Blur-Tools/hammer5.jpg	hammer	0.860848069190979
293	Blur-Tools/hammer5.jpg	knife blade	0.8533064126968384
294	Blur-Tools/hammer5.jpg	danger	0.8234522938728333
295	Blur-Tools/hammer5.jpg	improvement	0.8021986484527588
296	Blur-Tools/hammer5.jpg	glazed	0.789520263671875
297	Blur-Tools/hammer5.jpg	family	0.7844110131263733
298	Blur-Tools/hammer5.jpg	simplicity	0.7753486037254333
299	Blur-Tools/hammer5.jpg	knife	0.7681534886360168
300	Blur-Tools/plier1.jpg	no person	0.9749681353569031
301	Blur-Tools/plier1.jpg	desktop	0.9674948453903198
302	Blur-Tools/plier1.jpg	equipment	0.9423710107803345
303	Blur-Tools/plier1.jpg	disjunct	0.9412903785705566
304	Blur-Tools/plier1.jpg	color	0.9309987425804138
305	Blur-Tools/plier1.jpg	abstract	0.9300641417503357
306	Blur-Tools/plier1.jpg	horizontal	0.9215517044067383
307	Blur-Tools/plier1.jpg	shape	0.9006308317184448
308	Blur-Tools/plier1.jpg	design	0.9005945920944214
309	Blur-Tools/plier1.jpg	closeup	0.8974757194519043
310	Blur-Tools/plier1.jpg	vector	0.8944045901298523
311	Blur-Tools/plier1.jpg	illustration	0.8929054737091064
312	Blur-Tools/plier1.jpg	symbol	0.8867328763008118
313	Blur-Tools/plier1.jpg	image	0.8832444548606873
314	Blur-Tools/plier1.jpg	art	0.852514386177063
315	Blur-Tools/plier1.jpg	isolated	0.8468706011772156
316	Blur-Tools/plier1.jpg	industry	0.8449325561523438
317	Blur-Tools/plier1.jpg	line	0.8427587747573853
318	Blur-Tools/plier1.jpg	sharp	0.8220508694648743
319	Blur-Tools/plier1.jpg	technology	0.8187172412872314
320	Blur-Tools/plier2.jpg	isolated	0.9716248512268066
321	Blur-Tools/plier2.jpg	no person	0.9607858657836914
322	Blur-Tools/plier2.jpg	disjunct	0.9572892189025879
323	Blur-Tools/plier2.jpg	equipment	0.9511802792549133
324	Blur-Tools/plier2.jpg	sharp	0.9271907806396484
325	Blur-Tools/plier2.jpg	steel	0.9222173094749451
326	Blur-Tools/plier2.jpg	plastic	0.9216797351837158
327	Blur-Tools/plier2.jpg	desktop	0.899606466293335
328	Blur-Tools/plier2.jpg	tool	0.8938212394714355
329	Blur-Tools/plier2.jpg	stainless steel	0.8932726383209229
330	Blur-Tools/plier2.jpg	show	0.8826748132705688
331	Blur-Tools/plier2.jpg	health	0.8736027479171753
332	Blur-Tools/plier2.jpg	glazed	0.873093843460083
333	Blur-Tools/plier2.jpg	handle	0.8557358384132385
334	Blur-Tools/plier2.jpg	instrument	0.8535572290420532
335	Blur-Tools/plier2.jpg	symbol	0.8487640619277954
336	Blur-Tools/plier2.jpg	illustration	0.8395971655845642
337	Blur-Tools/plier2.jpg	closeup	0.80088210105896
338	Blur-Tools/plier2.jpg	knife	0.7975962162017822
339	Blur-Tools/plier2.jpg	computer graphic	0.7973568439483643
340	Blur-Tools/plier3.jpg	isolated	0.9757859706878662
341	Blur-Tools/plier3.jpg	steel	0.9657914638519287
342	Blur-Tools/plier3.jpg	sharp	0.9625658988952637
343	Blur-Tools/plier3.jpg	no person	0.9579761028289795
344	Blur-Tools/plier3.jpg	tool	0.9490432143211365
345	Blur-Tools/plier3.jpg	knife blade	0.9408283233642578
346	Blur-Tools/plier3.jpg	equipment	0.9373565912246704
347	Blur-Tools/plier3.jpg	knife	0.9370086789131165
348	Blur-Tools/plier3.jpg	stainless steel	0.9364654421806335
349	Blur-Tools/plier3.jpg	handle	0.9263787865638733
350	Blur-Tools/plier3.jpg	desktop	0.912357747554779
351	Blur-Tools/plier3.jpg	iron	0.8803164958953857
352	Blur-Tools/plier3.jpg	glazed	0.8682778477668762
353	Blur-Tools/plier3.jpg	cutting	0.8649886846542358
354	Blur-Tools/plier3.jpg	plastic	0.8583734035491943
355	Blur-Tools/plier3.jpg	stranded	0.7834232449531555
356	Blur-Tools/plier3.jpg	chrome	0.7815761566162109
357	Blur-Tools/plier3.jpg	metallic	0.7759484052658081
358	Blur-Tools/plier3.jpg	cutter	0.7699796557426453
359	Blur-Tools/plier3.jpg	closeup	0.7614513635635376
360	Blur-Tools/plier4.jpg	isolated	0.9936907291412354
361	Blur-Tools/plier4.jpg	tool	0.9886341094970703
362	Blur-Tools/plier4.jpg	steel	0.9763152599334717
363	Blur-Tools/plier4.jpg	equipment	0.9657328128814697
364	Blur-Tools/plier4.jpg	handle	0.9621676206588745
365	Blur-Tools/plier4.jpg	sharp	0.9610268473625183
366	Blur-Tools/plier4.jpg	plastic	0.9427723288536072
367	Blur-Tools/plier4.jpg	pliers	0.9399600028991699
368	Blur-Tools/plier4.jpg	cutter	0.9368706345558167
369	Blur-Tools/plier4.jpg	cutting	0.933495283126831
370	Blur-Tools/plier4.jpg	clip	0.9332537651062012
371	Blur-Tools/plier4.jpg	exert	0.9330480098724365
372	Blur-Tools/plier4.jpg	expression	0.9301362037658691
373	Blur-Tools/plier4.jpg	instrument	0.9232990741729736
374	Blur-Tools/plier4.jpg	scissors	0.918264627456665
375	Blur-Tools/plier4.jpg	disjunct	0.9085783958435059
376	Blur-Tools/plier4.jpg	metallic	0.8822695016860962
377	Blur-Tools/plier4.jpg	wire	0.8737146854400635
378	Blur-Tools/plier4.jpg	desktop	0.8736875653266907
379	Blur-Tools/plier4.jpg	show	0.8632960319519043
380	Blur-Tools/plier5.jpg	isolated	0.9888383746147156
381	Blur-Tools/plier5.jpg	tool	0.9880850315093994
382	Blur-Tools/plier5.jpg	steel	0.9845060110092163
383	Blur-Tools/plier5.jpg	equipment	0.9814508557319641
384	Blur-Tools/plier5.jpg	stainless steel	0.973862886428833
385	Blur-Tools/plier5.jpg	sharp	0.9626288414001465
386	Blur-Tools/plier5.jpg	handle	0.9573757648468018
387	Blur-Tools/plier5.jpg	desktop	0.9430835247039795
388	Blur-Tools/plier5.jpg	instrument	0.9404876828193665
389	Blur-Tools/plier5.jpg	plastic	0.9316053986549377
390	Blur-Tools/plier5.jpg	glazed	0.9212756156921387
391	Blur-Tools/plier5.jpg	metallic	0.9191689491271973
392	Blur-Tools/plier5.jpg	cutting	0.905522346496582
393	Blur-Tools/plier5.jpg	chrome	0.9041222929954529
394	Blur-Tools/plier5.jpg	closeup	0.9013822078704834
395	Blur-Tools/plier5.jpg	individual	0.9009240865707397
396	Blur-Tools/plier5.jpg	disjunct	0.8925867676734924
397	Blur-Tools/plier5.jpg	stranded	0.8859634399414062
398	Blur-Tools/plier5.jpg	iron	0.8745614290237427
399	Blur-Tools/plier5.jpg	no person	0.872683048248291
400	Blur-Tools/saw1.jpg	steel	0.9797452092170715
401	Blur-Tools/saw1.jpg	isolated	0.9790892601013184
402	Blur-Tools/saw1.jpg	sharp	0.9760622382164001
403	Blur-Tools/saw1.jpg	handle	0.9709885120391846
404	Blur-Tools/saw1.jpg	glazed	0.9663384556770325
405	Blur-Tools/saw1.jpg	disjunct	0.9471356868743896
406	Blur-Tools/saw1.jpg	desktop	0.9470467567443848
407	Blur-Tools/saw1.jpg	equipment	0.939655065536499
408	Blur-Tools/saw1.jpg	plastic	0.9264949560165405
409	Blur-Tools/saw1.jpg	knife blade	0.9108484983444214
410	Blur-Tools/saw1.jpg	tool	0.9100282192230225
411	Blur-Tools/saw1.jpg	no person	0.8911424875259399
412	Blur-Tools/saw1.jpg	stainless steel	0.8874083161354065
413	Blur-Tools/saw1.jpg	metallic	0.8645634055137634
414	Blur-Tools/saw1.jpg	single	0.863566517829895
415	Blur-Tools/saw1.jpg	closeup	0.8616863489151001
416	Blur-Tools/saw1.jpg	symbol	0.8524817824363708
417	Blur-Tools/saw1.jpg	chrome	0.8419053554534912
418	Blur-Tools/saw1.jpg	illustration	0.826143741607666
419	Blur-Tools/saw1.jpg	color	0.8164366483688354
420	Blur-Tools/saw2.jpg	steel	0.9820679426193237
421	Blur-Tools/saw2.jpg	isolated	0.9744759798049927
422	Blur-Tools/saw2.jpg	equipment	0.9641107320785522
423	Blur-Tools/saw2.jpg	glazed	0.955474317073822
424	Blur-Tools/saw2.jpg	no person	0.9533625841140747
425	Blur-Tools/saw2.jpg	disjunct	0.9331568479537964
426	Blur-Tools/saw2.jpg	metallic	0.9288289546966553
427	Blur-Tools/saw2.jpg	sharp	0.8976821303367615
428	Blur-Tools/saw2.jpg	iron	0.8961681127548218
429	Blur-Tools/saw2.jpg	chrome	0.8933588266372681
430	Blur-Tools/saw2.jpg	show	0.8790349960327148
431	Blur-Tools/saw2.jpg	stainless steel	0.8749802112579346
432	Blur-Tools/saw2.jpg	desktop	0.8661198616027832
433	Blur-Tools/saw2.jpg	plastic	0.8457065224647522
434	Blur-Tools/saw2.jpg	shape	0.8365538120269775
435	Blur-Tools/saw2.jpg	industry	0.8314311504364014
436	Blur-Tools/saw2.jpg	hand tool	0.830543577671051
437	Blur-Tools/saw2.jpg	knife blade	0.8264235854148865
438	Blur-Tools/saw2.jpg	symbol	0.8242058157920837
439	Blur-Tools/saw2.jpg	tool	0.8172214031219482
440	Blur-Tools/saw3.jpg	blur	0.9965462684631348
441	Blur-Tools/saw3.jpg	no person	0.9676402807235718
442	Blur-Tools/saw3.jpg	still life	0.9439425468444824
443	Blur-Tools/saw3.jpg	abstract	0.9324154853820801
444	Blur-Tools/saw3.jpg	desktop	0.9313231706619263
445	Blur-Tools/saw3.jpg	flower	0.9249585270881653
446	Blur-Tools/saw3.jpg	indoors	0.921840488910675
447	Blur-Tools/saw3.jpg	nature	0.897863507270813
448	Blur-Tools/saw3.jpg	light	0.8911118507385254
449	Blur-Tools/saw3.jpg	closeup	0.8721258640289307
450	Blur-Tools/saw3.jpg	focus	0.8435149192810059
451	Blur-Tools/saw3.jpg	color	0.8364343643188477
452	Blur-Tools/saw3.jpg	wood	0.8287560343742371
453	Blur-Tools/saw3.jpg	dof	0.8239873051643372
454	Blur-Tools/saw3.jpg	medicine	0.8052384853363037
